expNum,age,gender,ingroupNorm,bothShown,ingroupFirst,response,rating,understandingCheckResponse,understandingCheckOrder,responseTime,understandingCheckTime,elapsedTime,utcTime,RepublicanRating,DemocraticRating,topIssue,topIssueRating,identityIngroupResponse,identityOutgroupResponse,ingroupAgree,outgroupDisagree
Exp 2,36,male,1,0,0,2,0,1,1432,16.122,11.9,69.855,"Wed, 10 Apr 2019 11:44:01 GMT",3,7,NA,NA,5,2,1,1
Exp 2,36,male,1,1,1,1,2,1,4321,26.823,15.185,106.313,"Wed, 10 Apr 2019 12:20:01 GMT",7,0,NA,NA,5,1,1,1
Exp 2,59,male,1,1,0,1,1,1,3412,34.15,22.666,115.881,"Wed, 10 Apr 2019 11:31:11 GMT",0,8,NA,NA,7,2,1,1
Exp 2,54,female,0,1,0,1,2,1,1234,42.705,82.975,241.505,"Wed, 10 Apr 2019 11:09:49 GMT",0,8,NA,NA,6,3,1,1
Exp 2,66,female,0,1,1,3,0,1,1234,28.54,18.784,91.272,"Wed, 10 Apr 2019 11:58:13 GMT",6,0,NA,NA,5,1,1,1
Exp 2,54,female,0,1,1,1,3,1,2431,21.68,11.739,90.84,"Wed, 10 Apr 2019 11:11:29 GMT",4,6,NA,NA,3,1,0,1
Exp 2,38,male,0,1,0,4,-1,1,1432,33.491,21.141,336.067,"Wed, 10 Apr 2019 11:17:46 GMT",2,2,NA,NA,4,1,0,1
Exp 2,32,female,0,0,0,2,-2,1,3412,26.117,18.569,113.15,"Wed, 10 Apr 2019 11:50:23 GMT",4,9,NA,NA,6,1,1,1
Exp 2,37,female,0,0,0,1,2,1,3124,13.576,10.691,92.933,"Wed, 10 Apr 2019 12:18:25 GMT",1,5,NA,NA,4,1,0,1
Exp 2,32,male,1,1,0,6,0,3,2143,7.739,25.144,83.952,"Wed, 10 Apr 2019 11:17:28 GMT",0,0,NA,NA,1,1,0,1
Exp 2,52,female,0,0,0,5,2,1,4132,86.997,11.415,216.9,"Wed, 10 Apr 2019 12:07:40 GMT",6,2,NA,NA,5,1,1,1
Exp 2,33,female,0,0,0,2,2,1,3412,18.547,40.946,1090.29,"Wed, 10 Apr 2019 12:14:21 GMT",8,1,NA,NA,6,2,1,1
Exp 2,37,female,1,0,0,5,3,1,3142,29.174,20.94,107.455,"Wed, 10 Apr 2019 11:49:59 GMT",1,4,NA,NA,7,4,1,0
Exp 2,54,female,1,0,0,1,0,1,1423,34.873,20.177,123.932,"Wed, 10 Apr 2019 11:13:54 GMT",2,9,NA,NA,6,1,1,1
Exp 2,40,male,0,1,1,4,0,1,2143,19.598,27.385,96.974,"Wed, 10 Apr 2019 11:49:35 GMT",5,0,NA,NA,6,1,1,1
Exp 2,31,female,0,1,0,1,2,1,2431,17.577,30.044,118.317,"Wed, 10 Apr 2019 12:12:15 GMT",0,10,NA,NA,7,1,1,1
Exp 2,69,male,0,1,0,1,3,1,2413,37.271,50.572,218.417,"Wed, 10 Apr 2019 11:55:42 GMT",9,1,NA,NA,6,2,1,1
Exp 2,27,female,0,0,0,6,0,1,2341,28.627,17.498,113.188,"Wed, 10 Apr 2019 11:42:17 GMT",0,0,NA,NA,7,1,1,1
Exp 2,41,female,0,1,0,1,3,1,4123,23.86,11.333,135.053,"Wed, 10 Apr 2019 12:01:10 GMT",10,2,NA,NA,7,2,1,1
Exp 2,41,female,0,1,0,4,1,1,1423,26.192,13.376,120.022,"Wed, 10 Apr 2019 11:43:07 GMT",3,6,NA,NA,5,4,1,0
Exp 2,28,female,0,1,1,3,2,1,2134,10.543,20.478,82.93,"Wed, 10 Apr 2019 11:52:45 GMT",0,10,NA,NA,6,2,1,1
Exp 2,29,male,1,0,0,2,2,1,3142,5.24,2.68,38.463,"Wed, 10 Apr 2019 11:17:11 GMT",10,0,NA,NA,5,6,1,0
Exp 2,27,male,1,0,0,1,3,1,4132,35.177,13.333,132.622,"Wed, 10 Apr 2019 11:36:46 GMT",2,7,NA,NA,5,2,1,1
Exp 2,52,male,0,0,0,4,0,1,4312,25.325,14.78,108.964,"Wed, 10 Apr 2019 11:09:45 GMT",8,0,NA,NA,6,1,1,1
Exp 2,28,female,1,0,0,1,2,1,2143,177.861,33.577,308.83,"Wed, 10 Apr 2019 11:20:42 GMT",5,2,NA,NA,4,2,0,1
Exp 2,29,male,1,0,0,6,2,1,3214,18.081,15.593,83.284,"Wed, 10 Apr 2019 11:08:47 GMT",3,0,NA,NA,7,2,1,1
Exp 2,31,male,0,0,0,2,-1,1,1234,22.071,14.514,97.234,"Wed, 10 Apr 2019 11:55:25 GMT",8,1,NA,NA,6,1,1,1
Exp 2,70,male,0,1,0,6,0,1,2143,26.749,18.728,102.471,"Wed, 10 Apr 2019 12:02:19 GMT",9,1,NA,NA,7,1,1,1
Exp 2,29,male,0,1,0,2,1,4,2413,7.218,6.674,149.713,"Wed, 10 Apr 2019 11:18:31 GMT",9,6,NA,NA,6,4,1,0
Exp 2,35,female,1,1,0,2,-1,1,1342,20.417,13.75,102.759,"Wed, 10 Apr 2019 11:08:09 GMT",9,2,NA,NA,7,1,1,1
Exp 2,29,male,1,0,0,2,2,1,2341,6.862,30.995,57.34,"Wed, 10 Apr 2019 11:02:40 GMT",0,7,NA,NA,6,1,1,1
Exp 2,35,female,1,0,0,6,2,1,4312,12.768,21.277,73.478,"Wed, 10 Apr 2019 11:43:42 GMT",2,8,NA,NA,5,3,1,1
Exp 2,36,male,1,1,0,1,2,1,4132,70.702,34.889,181.367,"Wed, 10 Apr 2019 11:57:47 GMT",5,5,NA,NA,1,1,0,1
Exp 2,36,male,0,1,0,2,2,1,2134,5.442,10.891,43.18,"Wed, 10 Apr 2019 11:49:52 GMT",0,10,NA,NA,7,4,1,0
Exp 2,49,male,1,0,0,2,1,1,2413,41.215,41.199,160.271,"Wed, 10 Apr 2019 11:22:56 GMT",7,2,NA,NA,6,2,1,1
Exp 2,39,male,0,1,1,2,2,1,4213,15.17,16.669,113.028,"Wed, 10 Apr 2019 12:06:19 GMT",3,5,NA,NA,4,3,0,1
Exp 2,38,female,1,0,0,6,2,1,1423,12.336,20.655,76.754,"Wed, 10 Apr 2019 11:09:59 GMT",6,3,NA,NA,5,3,1,1
Exp 2,40,male,1,1,1,3,-1,1,1243,37.615,15.611,105.702,"Wed, 10 Apr 2019 11:07:43 GMT",0,2,NA,NA,4,4,0,0
Exp 2,49,female,0,1,0,3,-2,1,3421,28.103,14.552,99.219,"Wed, 10 Apr 2019 11:41:43 GMT",0,7,NA,NA,7,1,1,1
Exp 2,57,female,1,1,1,6,1,1,3124,66.788,17.94,158.179,"Mon, 08 Apr 2019 11:16:20 GMT",3,5,NA,NA,4,2,0,1
Exp 2,47,female,0,1,1,4,-1,1,1243,26.918,17.56,103.013,"Wed, 10 Apr 2019 11:43:10 GMT",5,6,NA,NA,5,4,1,0
Exp 2,19,female,0,0,0,4,1,1,2431,25.11,59.289,130.253,"Wed, 10 Apr 2019 11:12:57 GMT",5,5,NA,NA,5,5,1,0
Exp 2,47,male,0,1,1,6,0,1,1342,22.981,17.888,94.947,"Wed, 10 Apr 2019 11:13:09 GMT",0,0,NA,NA,1,1,0,1
Exp 2,57,male,0,1,1,1,3,3,2413,36.434,30.114,185.019,"Wed, 10 Apr 2019 11:11:49 GMT",1,1,NA,NA,5,4,1,0
Exp 2,29,male,0,1,1,6,3,1,1342,24.575,16.837,91.351,"Wed, 10 Apr 2019 11:20:35 GMT",3,6,NA,NA,5,3,1,1
Exp 2,32,female,0,1,1,3,0,1,4123,15.729,18.516,57.468,"Wed, 10 Apr 2019 11:50:30 GMT",5,5,NA,NA,4,4,0,0
Exp 2,34,male,0,0,0,2,0,1,1324,12.904,15.745,382.458,"Wed, 10 Apr 2019 12:15:07 GMT",1,6,NA,NA,5,1,1,1
Exp 2,43,female,1,0,0,4,-1,1,3142,56.596,15.339,224.736,"Wed, 10 Apr 2019 11:44:36 GMT",5,5,NA,NA,5,4,1,0
Exp 2,30,male,1,0,0,6,0,1,3214,28.672,33.485,148.941,"Wed, 10 Apr 2019 11:24:32 GMT",3,9,NA,NA,7,1,1,1
Exp 2,40,female,1,0,0,4,-1,1,3124,18.636,14.873,99.891,"Mon, 08 Apr 2019 11:36:02 GMT",0,7,NA,NA,5,1,1,1
Exp 2,30,male,0,1,1,5,3,4,2431,6.815,16.499,59.345,"Wed, 10 Apr 2019 12:16:51 GMT",8,0,NA,NA,7,6,1,0
Exp 2,48,female,0,0,0,2,1,1,1234,27.989,18.324,135.434,"Wed, 10 Apr 2019 11:12:26 GMT",4,4,NA,NA,5,3,1,1
Exp 2,34,male,0,1,0,5,0,1,2431,13.002,17.998,71.425,"Wed, 10 Apr 2019 11:13:13 GMT",0,1,NA,NA,1,1,0,1
Exp 2,35,male,0,0,0,1,1,4,4213,7.404,5.135,62.755,"Wed, 10 Apr 2019 11:07:25 GMT",10,7,NA,NA,7,5,1,0
Exp 2,58,female,1,0,0,6,2,1,4321,24.703,11.54,121.422,"Wed, 10 Apr 2019 11:26:36 GMT",4,4,NA,NA,7,4,1,0
Exp 2,28,male,0,1,1,3,1,1,2341,38.285,19.888,93.797,"Wed, 10 Apr 2019 12:11:41 GMT",10,8,NA,NA,6,7,1,0
Exp 2,54,male,0,0,0,5,-1,1,4123,29.364,32.171,223.373,"Wed, 10 Apr 2019 12:02:28 GMT",3,3,NA,NA,6,5,1,0
Exp 2,25,male,0,0,0,2,0,1,2431,17.926,15.258,69.611,"Wed, 10 Apr 2019 11:06:55 GMT",2,6,NA,NA,5,2,1,1
Exp 2,33,male,1,1,0,4,2,1,3214,41.923,24.313,123.408,"Wed, 10 Apr 2019 11:48:40 GMT",5,8,NA,NA,7,3,1,1
Exp 2,35,male,1,0,0,3,1,1,1432,10.567,5.13,68.435,"Wed, 10 Apr 2019 11:07:35 GMT",10,9,NA,NA,6,7,1,0
Exp 2,47,female,1,1,0,6,2,1,3142,37.188,25.794,171.136,"Wed, 10 Apr 2019 12:17:47 GMT",7,2,NA,NA,5,2,1,1
Exp 2,37,male,0,0,0,2,0,1,1423,19.719,19.741,87.663,"Wed, 10 Apr 2019 11:10:44 GMT",1,9,NA,NA,6,2,1,1
Exp 2,30,female,1,1,1,4,1,1,4132,19.776,21.222,97.593,"Wed, 10 Apr 2019 11:10:14 GMT",8,0,NA,NA,6,5,1,0
Exp 2,34,male,0,0,0,4,-2,1,4213,24.267,127.74,243.691,"Wed, 10 Apr 2019 11:36:08 GMT",1,1,NA,NA,3,1,0,1
Exp 2,44,male,0,1,1,1,3,1,4132,45.142,87.765,196.789,"Wed, 10 Apr 2019 11:09:07 GMT",8,4,NA,NA,6,4,1,0
Exp 2,44,female,1,0,0,1,3,1,1243,24.68,19.015,111.826,"Wed, 10 Apr 2019 11:45:14 GMT",6,5,NA,NA,5,3,1,1
Exp 2,28,male,0,1,1,5,3,4,1243,8.957,10.374,91.626,"Wed, 10 Apr 2019 11:54:46 GMT",7,5,NA,NA,6,4,1,0
Exp 2,36,female,1,0,0,3,-2,1,2143,45.429,13.008,107.955,"Wed, 10 Apr 2019 12:17:31 GMT",0,7,NA,NA,6,1,1,1
Exp 2,28,male,1,1,0,3,0,1,3421,8.353,16.025,88.431,"Wed, 10 Apr 2019 11:07:34 GMT",1,7,NA,NA,5,1,1,1
Exp 2,27,male,0,0,0,5,3,1,2431,88.437,29.154,232.041,"Wed, 10 Apr 2019 11:22:19 GMT",9,8,NA,NA,6,7,1,0
Exp 2,26,male,1,1,1,2,1,1,1432,46.528,43.562,217.038,"Wed, 10 Apr 2019 11:08:27 GMT",5,6,NA,NA,4,3,0,1
Exp 2,29,male,0,1,0,4,0,1,1234,22.416,4.31,95.012,"Wed, 10 Apr 2019 11:18:25 GMT",10,9,NA,NA,7,6,1,0
Exp 2,24,female,1,0,0,5,2,1,1234,30.313,19.536,122.883,"Wed, 10 Apr 2019 11:58:18 GMT",5,5,NA,NA,4,6,0,0
Exp 2,46,female,0,0,0,2,-1,1,1432,19.102,43.182,101.929,"Wed, 10 Apr 2019 12:11:34 GMT",1,9,NA,NA,3,1,0,1
Exp 2,50,female,1,0,0,3,-3,1,2341,31.495,14.808,110.792,"Wed, 10 Apr 2019 11:11:14 GMT",2,0,NA,NA,7,1,1,1
Exp 2,25,male,1,0,0,1,1,1,2134,19.334,6.773,168.102,"Wed, 10 Apr 2019 12:16:31 GMT",0,4,NA,NA,5,3,1,1
Exp 2,28,female,1,0,0,2,2,1,3421,17.077,13.969,59.833,"Wed, 10 Apr 2019 11:09:24 GMT",5,0,NA,NA,4,1,0,1
Exp 2,43,male,1,1,0,4,0,1,2134,17.775,14.308,73.599,"Wed, 10 Apr 2019 11:35:38 GMT",1,7,NA,NA,5,2,1,1
Exp 2,33,male,1,1,0,2,3,1,4321,19.799,22.676,76.58,"Wed, 10 Apr 2019 12:01:01 GMT",0,9,NA,NA,6,1,1,1
Exp 2,40,male,1,1,1,4,2,3,4132,45.297,50.453,147.531,"Wed, 10 Apr 2019 11:12:16 GMT",4,7,NA,NA,5,3,1,1
Exp 2,28,male,0,0,0,5,2,1,3421,3.76,2.286,20.459,"Wed, 10 Apr 2019 12:00:15 GMT",2,8,NA,NA,5,3,1,1
Exp 2,60,male,0,0,0,5,2,3,1342,16.12,49.454,307.365,"Mon, 08 Apr 2019 11:24:50 GMT",1,3,NA,NA,6,3,1,1
Exp 2,24,male,0,0,0,4,1,1,3241,31.28,27.898,125.349,"Wed, 10 Apr 2019 11:09:26 GMT",1,8,NA,NA,5,2,1,1
Exp 2,25,male,1,1,1,3,-1,1,3214,3.88,3.277,42.418,"Wed, 10 Apr 2019 11:08:36 GMT",4,6,NA,NA,1,4,0,0
Exp 2,32,female,0,0,0,5,1,1,4231,15.988,21.096,86.261,"Wed, 10 Apr 2019 11:45:07 GMT",0,10,NA,NA,7,1,1,1
Exp 2,35,female,1,0,0,1,0,1,3214,38.218,23.636,183.274,"Wed, 10 Apr 2019 11:17:47 GMT",0,8,NA,NA,6,1,1,1
Exp 2,36,female,0,1,1,3,3,1,2314,52.218,45.387,202.134,"Wed, 10 Apr 2019 11:46:25 GMT",3,0,NA,NA,7,4,1,0
Exp 2,29,male,0,1,0,4,0,1,1423,42.783,43.811,164.343,"Wed, 10 Apr 2019 11:15:09 GMT",2,9,NA,NA,7,4,1,0
Exp 2,61,female,0,0,0,1,-1,1,3142,75.832,60.356,244.867,"Wed, 10 Apr 2019 11:36:05 GMT",5,5,NA,NA,1,1,0,1
Exp 2,44,male,1,1,0,1,0,1,3241,24.955,25.833,112.144,"Wed, 10 Apr 2019 12:11:15 GMT",10,0,NA,NA,7,1,1,1
Exp 2,49,female,1,1,1,1,1,1,3214,30.57,15.635,144.968,"Wed, 10 Apr 2019 11:16:18 GMT",0,8,NA,NA,6,1,1,1
Exp 2,34,female,1,0,0,3,2,1,2134,19.947,10.967,86.161,"Wed, 10 Apr 2019 11:09:06 GMT",2,0,NA,NA,7,1,1,1
Exp 2,26,male,1,1,1,5,2,1,2134,2.846,2.206,155.507,"Wed, 10 Apr 2019 11:59:37 GMT",1,5,NA,NA,4,3,0,1
Exp 2,28,female,0,1,1,6,2,1,1423,16.804,12.987,109.361,"Wed, 10 Apr 2019 11:35:24 GMT",2,7,NA,NA,6,2,1,1
Exp 2,69,male,1,0,0,5,1,1,4213,31.247,65.89,180.764,"Wed, 10 Apr 2019 11:51:51 GMT",4,6,NA,NA,5,3,1,1
Exp 2,21,male,0,1,1,4,1,1,2341,24.824,18.158,110.811,"Wed, 10 Apr 2019 11:42:09 GMT",3,8,NA,NA,5,2,1,1
Exp 2,32,female,0,0,0,6,3,1,1234,24.612,31.979,137.848,"Wed, 10 Apr 2019 11:22:25 GMT",0,2,NA,NA,1,3,0,1
Exp 2,33,female,1,0,0,6,3,1,2341,15.14,9.281,69.029,"Wed, 10 Apr 2019 11:02:46 GMT",5,9,NA,NA,6,2,1,1
Exp 2,22,female,0,1,1,5,1,1,2143,14.694,13.201,64.554,"Mon, 08 Apr 2019 11:36:28 GMT",0,7,NA,NA,4,1,0,1
Exp 2,36,female,1,1,0,3,1,1,2431,42.098,38.798,153.789,"Wed, 10 Apr 2019 11:40:48 GMT",5,5,NA,NA,4,4,0,0
Exp 2,61,male,0,1,1,6,2,1,3421,29.461,16.643,147.895,"Wed, 10 Apr 2019 11:56:04 GMT",0,2,NA,NA,5,2,1,1
Exp 2,33,female,0,1,1,2,0,1,2431,23.889,13.105,81.791,"Wed, 10 Apr 2019 11:50:05 GMT",3,5,NA,NA,4,4,0,0
Exp 2,32,male,1,0,0,6,-1,1,3124,11.787,11.518,96.019,"Wed, 10 Apr 2019 12:17:22 GMT",0,2,NA,NA,3,1,0,1
Exp 2,45,female,1,0,0,3,0,1,4213,14.296,23.06,134.722,"Wed, 10 Apr 2019 11:19:03 GMT",7,3,NA,NA,5,3,1,1
Exp 2,49,male,0,0,0,1,3,1,4213,19.721,23.098,113.368,"Wed, 10 Apr 2019 11:19:49 GMT",3,7,NA,NA,6,2,1,1
Exp 2,54,female,1,1,1,3,-2,1,3412,38.991,14.043,132.85,"Wed, 10 Apr 2019 11:35:09 GMT",3,0,NA,NA,3,3,0,1
Exp 2,28,male,0,0,0,6,3,1,2134,406.709,72.448,811.086,"Wed, 10 Apr 2019 11:26:32 GMT",1,9,NA,NA,7,1,1,1
Exp 2,32,male,1,1,0,4,0,1,3421,16.004,17.351,72.879,"Wed, 10 Apr 2019 11:15:44 GMT",5,3,NA,NA,4,3,0,1
Exp 2,60,female,1,1,0,4,1,1,4231,32.856,12.986,128.985,"Wed, 10 Apr 2019 12:02:22 GMT",0,10,NA,NA,7,1,1,1
Exp 2,28,female,0,0,0,4,-1,1,1243,74.663,15.95,196.92,"Wed, 10 Apr 2019 11:11:57 GMT",4,9,NA,NA,6,2,1,1
Exp 2,28,male,0,0,0,4,0,1,4231,28.211,15.43,82.285,"Wed, 10 Apr 2019 11:42:32 GMT",7,2,NA,NA,5,2,1,1
Exp 2,39,female,1,0,0,1,0,1,3124,16.869,48.955,125.564,"Wed, 10 Apr 2019 11:59:55 GMT",5,5,NA,NA,4,4,0,0
Exp 2,37,female,1,0,0,6,3,1,4213,42.216,53.784,277.202,"Wed, 10 Apr 2019 12:01:05 GMT",0,7,NA,NA,5,1,1,1
Exp 2,38,female,1,0,0,2,1,1,2134,31.902,29.1,118.748,"Wed, 10 Apr 2019 12:12:11 GMT",7,3,NA,NA,5,3,1,1
Exp 2,32,male,0,1,0,1,3,1,4123,20.237,22.252,76.225,"Wed, 10 Apr 2019 11:21:56 GMT",0,5,NA,NA,4,1,0,1
Exp 2,31,female,1,1,0,6,0,3,4213,13.39,13.072,59.844,"Wed, 10 Apr 2019 11:25:22 GMT",2,2,NA,NA,7,1,1,1
Exp 2,42,male,0,0,0,1,3,1,4132,36.37,12.992,196.394,"Wed, 10 Apr 2019 11:08:34 GMT",10,0,NA,NA,7,1,1,1
Exp 2,68,male,1,0,0,6,0,1,1234,47.888,35.734,198.013,"Wed, 10 Apr 2019 11:12:02 GMT",5,5,NA,NA,4,4,0,0
Exp 2,54,male,0,0,0,1,3,1,1234,25.776,33.377,122.001,"Wed, 10 Apr 2019 12:11:04 GMT",5,0,NA,NA,5,1,1,1
Exp 2,55,male,0,0,0,3,-1,1,4231,47.487,23.282,163.483,"Wed, 10 Apr 2019 11:11:39 GMT",5,4,NA,NA,3,3,0,1
Exp 2,28,male,0,1,0,3,0,1,3124,15.68,70.541,128.778,"Wed, 10 Apr 2019 11:27:50 GMT",5,5,NA,NA,4,4,0,0
Exp 2,49,male,0,0,0,1,2,3,3412,22.807,24.558,95.362,"Wed, 10 Apr 2019 11:56:07 GMT",7,4,NA,NA,5,3,1,1
Exp 2,35,female,1,0,0,4,2,1,3142,191.447,126.498,448.877,"Wed, 10 Apr 2019 11:23:28 GMT",4,9,NA,NA,7,1,1,1
Exp 2,59,female,0,1,1,5,0,1,3241,30.872,24.512,129.695,"Wed, 10 Apr 2019 12:11:14 GMT",5,5,NA,NA,4,5,0,0
Exp 2,30,male,0,0,0,2,0,1,1342,44.549,24.135,100.112,"Wed, 10 Apr 2019 12:16:00 GMT",1,7,NA,NA,6,1,1,1
Exp 2,45,female,1,0,0,1,0,1,1324,28.916,15.592,100.063,"Wed, 10 Apr 2019 11:32:58 GMT",0,10,NA,NA,5,2,1,1
Exp 2,28,male,0,1,1,1,3,1,3421,21.026,20.462,82.562,"Wed, 10 Apr 2019 11:56:15 GMT",2,9,NA,NA,7,1,1,1
Exp 2,29,female,1,1,0,4,0,1,2413,27.887,15.247,117.325,"Wed, 10 Apr 2019 11:07:49 GMT",9,0,NA,NA,7,3,1,1
Exp 2,30,male,0,1,0,2,2,1,1243,24.687,20.719,94.127,"Mon, 08 Apr 2019 11:14:00 GMT",0,8,NA,NA,5,1,1,1
Exp 2,40,male,1,0,0,2,3,1,2413,12.897,15.207,93.045,"Wed, 10 Apr 2019 11:29:42 GMT",4,1,NA,NA,7,2,1,1
Exp 2,63,male,0,0,0,3,-1,1,1243,42.04,13.313,146.9,"Wed, 10 Apr 2019 11:25:47 GMT",0,9,NA,NA,6,1,1,1
Exp 2,35,female,1,1,0,3,2,4,4312,10.297,11.669,77.407,"Wed, 10 Apr 2019 11:08:11 GMT",9,7,NA,NA,6,7,1,0
Exp 2,35,male,1,0,0,5,2,1,4312,21.394,21.471,78.176,"Wed, 10 Apr 2019 11:35:05 GMT",1,8,NA,NA,6,2,1,1
Exp 2,22,male,0,0,0,6,2,1,1324,13.175,11.434,151.939,"Wed, 10 Apr 2019 11:37:32 GMT",2,9,NA,NA,4,4,0,0
Exp 2,30,male,1,1,1,4,1,1,1234,48.055,35.08,161.213,"Wed, 10 Apr 2019 11:09:43 GMT",4,5,NA,NA,4,1,0,1
Exp 2,53,female,1,0,0,6,3,1,4312,34.249,18.819,150.933,"Wed, 10 Apr 2019 11:15:40 GMT",3,7,NA,NA,6,2,1,1
Exp 2,34,female,1,0,0,6,0,1,2413,18.432,15.491,83.197,"Wed, 10 Apr 2019 11:44:50 GMT",0,9,NA,NA,7,1,1,1
Exp 2,32,male,1,1,1,3,0,1,4321,22.697,12.296,66.865,"Wed, 10 Apr 2019 12:11:02 GMT",5,5,NA,NA,4,5,0,0
Exp 2,28,male,1,1,1,1,-3,1,4123,23.928,22.675,97.358,"Wed, 10 Apr 2019 11:40:27 GMT",1,10,NA,NA,7,7,1,0
Exp 2,40,male,0,0,0,3,0,1,2134,16.647,40.769,123.211,"Wed, 10 Apr 2019 11:12:16 GMT",5,6,NA,NA,5,4,1,0
Exp 2,41,male,0,1,1,3,1,2,4213,3.239,9.195,47.093,"Wed, 10 Apr 2019 11:26:15 GMT",0,10,NA,NA,7,1,1,1
Exp 2,27,male,0,1,1,6,2,1,2314,26.761,32.777,142.217,"Wed, 10 Apr 2019 11:09:06 GMT",8,2,NA,NA,6,2,1,1
Exp 2,35,female,0,1,1,5,3,4,3421,3.52,3.015,37.879,"Wed, 10 Apr 2019 23:37:34 GMT",10,0,NA,NA,6,7,1,0
Exp 2,46,female,1,1,0,5,0,1,1234,18.132,7.183,59.253,"Wed, 10 Apr 2019 11:51:13 GMT",0,10,NA,NA,7,1,1,1
Exp 2,41,male,1,0,0,6,0,1,2314,16.503,12.125,163.667,"Wed, 10 Apr 2019 11:57:21 GMT",0,0,NA,NA,4,1,0,1
Exp 2,52,female,1,0,0,3,0,1,1243,18.977,12.906,80.007,"Wed, 10 Apr 2019 12:08:41 GMT",7,3,NA,NA,6,3,1,1
Exp 2,52,male,1,0,0,5,1,1,2134,13.884,12.974,76.872,"Wed, 10 Apr 2019 11:07:23 GMT",5,5,NA,NA,2,5,0,0
Exp 2,37,female,1,1,1,4,0,1,2413,20.528,11.244,74.247,"Wed, 10 Apr 2019 11:51:51 GMT",10,3,NA,NA,7,2,1,1
Exp 2,40,male,0,1,1,1,3,1,1243,32.38,27.562,106.905,"Wed, 10 Apr 2019 11:07:55 GMT",9,0,NA,NA,7,1,1,1
Exp 2,32,female,0,1,0,6,0,1,1342,39.083,18.91,108.867,"Wed, 10 Apr 2019 11:08:53 GMT",2,9,NA,NA,5,2,1,1
Exp 2,34,male,1,0,0,4,0,1,1423,16.827,5.94,604.433,"Wed, 10 Apr 2019 11:30:50 GMT",5,0,NA,NA,7,1,1,1
Exp 2,51,male,1,0,0,5,2,1,2143,23.023,26.036,112.394,"Wed, 10 Apr 2019 12:07:52 GMT",1,5,NA,NA,5,1,1,1
